spatial_level,spatial_group,metric_group,metric,comparison_type,comparison_period,pre_bloom_mean_fished,pre_bloom_mean_no_take,pre_bloom_mean_overall,comparison_mean_fished,comparison_mean_no_take,comparison_mean_overall,change_fished,change_no_take,change_overall
region,Fleurieu,invert_phylum_abundance,M2 invertebrate Mollusca abundance,period_split,Bloom 2026-05,6.129347826086956,NA,11.676214196762142,10.25,NA,10.25,67.22823195602058,NA,-12.214697098976117
region,Fleurieu,invert_phylum_abundance,M2 invertebrate Platyhelminthes abundance,period,Bloom,0,0.0014577259475218659,6.226650062266501e-4,0,0,0,NA,-100,-100
region,Fleurieu,invert_phylum_abundance,M2 invertebrate Platyhelminthes abundance,period_split,Bloom 2026-01,0,0.0014577259475218659,6.226650062266501e-4,0,0,0,NA,-100,-100
region,Fleurieu,invert_phylum_abundance,M2 invertebrate Platyhelminthes abundance,period_split,Bloom 2026-05,0,NA,6.226650062266501e-4,0,NA,0,NA,NA,-100
region,Fleurieu,shannon_diversity,M1 fish Shannon diversity,period,Bloom,1.1859037390329383,1.5754359736574528,1.3527083840577923,1.1030228300425484,1.4612748942959395,1.215805887307505,-6.9888395037843765,-7.246316655857669,-10.120621588787188
region,Fleurieu,shannon_diversity,M1 fish Shannon diversity,period_split,Bloom 2026-01,1.1859037390329383,1.5754359736574528,1.3527083840577923,1.1185135106267758,1.4612748942959395,1.2305701168263101,-5.682605272930232,-7.246316655857669,-9.029164650040627
region,Fleurieu,shannon_diversity,M1 fish Shannon diversity,period_split,Bloom 2026-05,1.1859037390329383,NA,1.3527083840577923,0.8319359198185708,NA,0.8319359198185708,-29.847938543731672,NA,-38.4985019961976
region,Fleurieu,shannon_diversity,M2 fish Shannon diversity,period,Bloom,0.3082329814230277,0.28586437145083304,0.29868233896298957,0.1087097423091584,0.08836480029154506,0.10243513402335241,-64.73130753001345,-69.08855768101787,-65.70432172889693
region,Fleurieu,shannon_diversity,M2 fish Shannon diversity,period_split,Bloom 2026-01,0.3082329814230277,0.28586437145083304,0.29868233896298957,0.10654019836577142,0.08836480029154506,0.10071701257499986,-65.43517248741378,-69.08855768101787,-66.279555421762
region,Fleurieu,shannon_diversity,M2 fish Shannon diversity,period_split,Bloom 2026-05,0.3082329814230277,NA,0.29868233896298957,0.14667676131843055,NA,0.14667676131843055,-52.41367077550757,NA,-50.89205413762157
region,Fleurieu,shannon_diversity,M2 invertebrate Shannon diversity,period,Bloom,1.2952703468556737,1.2038270798773791,1.2562105204876102,1.2772768621386559,1.198328146393961,1.2524226368116222,-1.3891682736887958,-0.456787654583934,-0.3015325547916632
region,Fleurieu,shannon_diversity,M2 invertebrate Shannon diversity,period_split,Bloom 2026-01,1.2952703468556737,1.2038270798773791,1.2562105204876102,1.2840477208182848,1.198328146393961,1.256024013794948,-0.8664311712711026,-0.456787654583934,-0.01484677047520222
region,Fleurieu,shannon_diversity,M2 invertebrate Shannon diversity,period_split,Bloom 2026-05,1.2952703468556737,NA,1.2562105204876102,1.1587868352451522,NA,1.1587868352451522,-10.5370675659982,NA,-7.755362947019577
region,Fleurieu,species_richness,M1 fish species richness,period,Bloom,9.329004329004329,10.738439306358382,9.932549504950495,5.412162162162162,6.867647058823529,5.87037037037037,-41.98563993227567,-36.046134238919635,-40.89764800623937
region,Fleurieu,species_richness,M1 fish species richness,period_split,Bloom 2026-01,9.329004329004329,10.738439306358382,9.932549504950495,5.557142857142857,6.867647058823529,5.985576923076923,-40.43155452436194,-36.046134238919635,-39.73775897020555
region,Fleurieu,species_richness,M1 fish species richness,period_split,Bloom 2026-05,9.329004329004329,NA,9.932549504950495,2.875,NA,2.875,-69.18213457076567,NA,-71.05476294311882
region,Fleurieu,species_richness,M2 fish species richness,period,Bloom,1.4302832244008714,1.3669590643274854,1.4032459425717854,0.6081081081081081,0.6212121212121212,0.6121495327102804,-57.48337827545748,-54.55517744287798,-56.37617653906276
region,Fleurieu,species_richness,M2 fish species richness,period_split,Bloom 2026-01,1.4302832244008714,1.3669590643274854,1.4032459425717854,0.5928571428571429,0.6212121212121212,0.6019417475728155,-58.549668153628545,-54.55517744287798,-57.10361745499776
region,Fleurieu,species_richness,M2 fish species richness,period_split,Bloom 2026-05,1.4302832244008714,NA,1.4032459425717854,0.875,NA,0.875,-38.82330540746383,NA,-37.644572953736656
region,Fleurieu,species_richness,M2 invertebrate species richness,period,Bloom,5.1152173913043475,5.0466472303206995,5.085927770859278,4.743243243243243,4.911764705882353,4.796296296296297,-7.2719127967746715,-2.67271553335371,-5.694761852940104
region,Fleurieu,species_richness,M2 invertebrate species richness,period_split,Bloom 2026-01,5.1152173913043475,5.0466472303206995,5.085927770859278,4.757142857142857,4.911764705882353,4.8076923076923075,-7.0001821383036855,-2.67271553335371,-5.470692383033224
region,Fleurieu,species_richness,M2 invertebrate species richness,period_split,Bloom 2026-05,5.1152173913043475,NA,5.085927770859278,4.5,NA,4.5,-12.02719932001699,NA,-11.520568070519104
region,Fleurieu,total_abundance,M1 fish total abundance,period,Bloom,235.39718614718615,114.0028901734104,183.41398514851485,39.66216216216216,41.11764705882353,40.120370370370374,-83.15096165280298,-63.932802934838534,-78.1257844989934
region,Fleurieu,total_abundance,M1 fish total abundance,period_split,Bloom 2026-01,235.39718614718615,114.0028901734104,183.41398514851485,41.32857142857143,41.11764705882353,41.25961538461539,-82.44304780995554,-63.932802934838534,-77.5046513758444
region,Fleurieu,total_abundance,M1 fish total abundance,period_split,Bloom 2026-05,235.39718614718615,NA,183.41398514851485,10.5,NA,10.5,-95.53945390263301,NA,-94.27524570086742
region,Fleurieu,total_abundance,M2 fish total abundance,period,Bloom,5.4869281045751634,5.33625730994152,5.4225967540574285,1.054054054054054,1.196969696969697,1.0981308411214954,-80.7897236128326,-77.56911581569116,-79.74898575484477
region,Fleurieu,total_abundance,M2 fish total abundance,period_split,Bloom 2026-01,5.4869281045751634,5.33625730994152,5.4225967540574285,0.9928571428571429,1.196969696969697,1.058252427184466,-81.90504552029269,-77.56911581569116,-80.48439750950254
region,Fleurieu,total_abundance,M2 fish total abundance,period_split,Bloom 2026-05,5.4869281045751634,NA,5.4225967540574285,2.125,NA,2.125,-61.27159023228112,NA,-60.81213307240705
region,Fleurieu,total_abundance,M2 invertebrate total abundance,period,Bloom,13.02608695652174,25.05247813411079,18.163138231631383,11.804054054054054,18.735294117647058,13.98611111111111,-9.381427488904123,-25.215804930141502,-22.99727650173314
region,Fleurieu,total_abundance,M2 invertebrate total abundance,period_split,Bloom 2026-01,13.02608695652174,25.05247813411079,18.163138231631383,11.692857142857143,18.735294117647058,13.995192307692308,-10.235075338546622,-25.215804930141502,-22.947278552780787
region,Fleurieu,total_abundance,M2 invertebrate total abundance,period_split,Bloom 2026-05,13.02608695652174,NA,18.163138231631383,13.75,NA,13.75,5.5574098798397955,NA,-24.29722317449435
region,Kangaroo Island,b20,M1 fish B20 biomass,period,Bloom,11.426996414279479,11.384218876942134,11.404270847569014,10.514581127935765,12.844765716011603,11.4466549631661,-7.984734161669422,12.829574473727789,0.3716512538468777
region,Kangaroo Island,b20,M1 fish B20 biomass,period_split,Bloom 2026-02,11.426996414279479,11.384218876942134,11.404270847569014,10.514581127935765,12.844765716011603,11.4466549631661,-7.984734161669422,12.829574473727789,0.3716512538468777
region,Kangaroo Island,b20,M2 fish B20 biomass,period,Bloom,0.15940759216746275,0.25534600692202414,0.2103748750058235,0.09605302855951865,0.10792302161772553,0.1008010257828014,-39.74375545512796,-57.73459592392125,-52.085045431394285
region,Kangaroo Island,b20,M2 fish B20 biomass,period_split,Bloom 2026-02,0.15940759216746275,0.25534600692202414,0.2103748750058235,0.09605302855951865,0.10792302161772553,0.1008010257828014,-39.74375545512796,-57.73459592392125,-52.085045431394285
region,Kangaroo Island,invert_phylum_abundance,M2 invertebrate Arthropoda abundance,period,Bloom,1.5,1.411764705882353,1.453125,6.083333333333333,6.375,6.2,305.55555555555554,351.5625,326.6666666666667
region,Kangaroo Island,invert_phylum_abundance,M2 invertebrate Arthropoda abundance,period_split,Bloom 2026-02,1.5,1.411764705882353,1.453125,6.083333333333333,6.375,6.2,305.55555555555554,351.5625,326.6666666666667
region,Kangaroo Island,invert_phylum_abundance,M2 invertebrate Chordata abundance,period,Bloom,0,0.7941176470588235,0.421875,0,0,0,NA,-100,-100
region,Kangaroo Island,invert_phylum_abundance,M2 invertebrate Chordata abundance,period_split,Bloom 2026-02,0,0.7941176470588235,0.421875,0,0,0,NA,-100,-100
region,Kangaroo Island,invert_phylum_abundance,M2 invertebrate Cnidaria abundance,period,Bloom,0,0,0,0,0,0,NA,NA,NA
region,Kangaroo Island,invert_phylum_abundance,M2 invertebrate Cnidaria abundance,period_split,Bloom 2026-02,0,0,0,0,0,0,NA,NA,NA
region,Kangaroo Island,invert_phylum_abundance,M2 invertebrate Echinodermata abundance,period,Bloom,6.483333333333333,22.529411764705884,15.0078125,2,3.625,2.65,-69.15167095115682,-83.90992167101828,-82.34252993232691
region,Kangaroo Island,invert_phylum_abundance,M2 invertebrate Echinodermata abundance,period_split,Bloom 2026-02,6.483333333333333,22.529411764705884,15.0078125,2,3.625,2.65,-69.15167095115682,-83.90992167101828,-82.34252993232691
region,Kangaroo Island,invert_phylum_abundance,M2 invertebrate Mollusca abundance,period,Bloom,2.775,1.7279411764705883,2.21875,7.708333333333333,4.9375,6.6,177.77777777777777,185.74468085106383,197.46478873239437
region,Kangaroo Island,invert_phylum_abundance,M2 invertebrate Mollusca abundance,period_split,Bloom 2026-02,2.775,1.7279411764705883,2.21875,7.708333333333333,4.9375,6.6,177.77777777777777,185.74468085106383,197.46478873239437
region,Kangaroo Island,invert_phylum_abundance,M2 invertebrate Platyhelminthes abundance,period,Bloom,0,0,0,0,0,0,NA,NA,NA
region,Kangaroo Island,invert_phylum_abundance,M2 invertebrate Platyhelminthes abundance,period_split,Bloom 2026-02,0,0,0,0,0,0,NA,NA,NA
region,Kangaroo Island,shannon_diversity,M1 fish Shannon diversity,period,Bloom,1.9449936735942528,1.854400628471931,1.8968661183730193,1.6904204846502293,1.5635223519615837,1.6396612315747712,-13.08863840536739,-15.685837895236148,-13.55946444016081
region,Kangaroo Island,shannon_diversity,M1 fish Shannon diversity,period_split,Bloom 2026-02,1.9449936735942528,1.854400628471931,1.8968661183730193,1.6904204846502293,1.5635223519615837,1.6396612315747712,-13.08863840536739,-15.685837895236148,-13.55946444016081
region,Kangaroo Island,shannon_diversity,M2 fish Shannon diversity,period,Bloom,0.21209545922396664,0.23235560130849262,0.22285865970637106,0.2633203371563942,0.1462093512136225,0.21647594277928553,24.151803211560292,-37.07517684520803,-2.864020153174721
region,Kangaroo Island,shannon_diversity,M2 fish Shannon diversity,period_split,Bloom 2026-02,0.21209545922396664,0.23235560130849262,0.22285865970637106,0.2633203371563942,0.1462093512136225,0.21647594277928553,24.151803211560292,-37.07517684520803,-2.864020153174721
region,Kangaroo Island,shannon_diversity,M2 invertebrate Shannon diversity,period,Bloom,1.1812459752575741,1.0493755984685789,1.1111898375884204,1.4137863799204666,1.532334168766078,1.4612054954587113,19.686027257124522,46.023422976702676,31.499177370980874
region,Kangaroo Island,shannon_diversity,M2 invertebrate Shannon diversity,period_split,Bloom 2026-02,1.1812459752575741,1.0493755984685789,1.1111898375884204,1.4137863799204666,1.532334168766078,1.4612054954587113,19.686027257124522,46.023422976702676,31.499177370980874
region,Kangaroo Island,species_richness,M1 fish species richness,period,Bloom,12.7,13.404411764705882,13.07421875,9.666666666666666,10.4375,9.975,-23.884514435695536,-22.133845309928688,-23.704810277860773
region,Kangaroo Island,species_richness,M1 fish species richness,period_split,Bloom 2026-02,12.7,13.404411764705882,13.07421875,9.666666666666666,10.4375,9.975,-23.884514435695536,-22.133845309928688,-23.704810277860773
region,Kangaroo Island,species_richness,M2 fish species richness,period,Bloom,1.2583333333333333,1.3970588235294117,1.33203125,1.3333333333333333,1.1875,1.275,5.960264900662239,-14.999999999999986,-4.281524926686217
region,Kangaroo Island,species_richness,M2 fish species richness,period_split,Bloom 2026-02,1.2583333333333333,1.3970588235294117,1.33203125,1.3333333333333333,1.1875,1.275,5.960264900662239,-14.999999999999986,-4.281524926686217
region,Kangaroo Island,species_richness,M2 invertebrate species richness,period,Bloom,4.733333333333333,5.485294117647059,5.1328125,5.791666666666667,6.25,5.975,22.35915492957747,13.941018766756045,16.407914764079152
region,Kangaroo Island,species_richness,M2 invertebrate species richness,period_split,Bloom 2026-02,4.733333333333333,5.485294117647059,5.1328125,5.791666666666667,6.25,5.975,22.35915492957747,13.941018766756045,16.407914764079152
region,Kangaroo Island,total_abundance,M1 fish total abundance,period,Bloom,88.725,101.19117647058823,95.34765625,58.291666666666664,82.3125,67.9,-34.300741993049684,-18.656445284115676,-28.786922856323486
region,Kangaroo Island,total_abundance,M1 fish total abundance,period_split,Bloom 2026-02,88.725,101.19117647058823,95.34765625,58.291666666666664,82.3125,67.9,-34.300741993049684,-18.656445284115676,-28.786922856323486
region,Kangaroo Island,total_abundance,M2 fish total abundance,period,Bloom,9.95,9.345588235294118,9.62890625,2.8333333333333335,7.1875,4.575,-71.52428810720268,-23.092053501180175,-52.486815415821496
region,Kangaroo Island,total_abundance,M2 fish total abundance,period_split,Bloom 2026-02,9.95,9.345588235294118,9.62890625,2.8333333333333335,7.1875,4.575,-71.52428810720268,-23.092053501180175,-52.486815415821496
region,Kangaroo Island,total_abundance,M2 invertebrate total abundance,period,Bloom,10.758333333333333,26.46323529411765,19.1015625,15.791666666666666,14.9375,15.45,46.78543764523627,-43.553764934704084,-19.116564417177912
region,Kangaroo Island,total_abundance,M2 invertebrate total abundance,period_split,Bloom 2026-02,10.758333333333333,26.46323529411765,19.1015625,15.791666666666666,14.9375,15.45,46.78543764523627,-43.553764934704084,-19.116564417177912
region,South Coast,b20,M1 fish B20 biomass,period,Bloom,4.919822044817086,1.3851194552025237,4.692822795942757,5.260605199252792,1.0947023749995042,4.739867346221131,6.92673741715339,-20.966933870736554,1.0024787281345198
region,South Coast,b20,M1 fish B20 biomass,period_split,Bloom 2025-06,4.919822044817086,NA,4.692822795942757,6.642856389829242,NA,6.642856389829242,35.0222900201712,NA,41.553531396335984
region,South Coast,b20,M1 fish B20 biomass,period_split,Bloom 2026-02,4.919822044817086,1.3851194552025237,4.692822795942757,1.3248865735093116,2.1894047499990084,1.5410161176317358,-73.07043707190492,58.06613225852689,-67.1622777027924
region,South Coast,b20,M1 fish B20 biomass,period_split,Bloom 2026-05,4.919822044817086,1.3851194552025237,4.692822795942757,6.218155487440428,0,5.527249322169269,26.38984562441857,-100,17.780908474701576
region,South Coast,b20,M2 fish B20 biomass,period,Bloom,0.05455598997380982,0.016239487804179054,0.05059221388729629,0,0,0,-100,-100,-100
region,South Coast,b20,M2 fish B20 biomass,period_split,Bloom 2025-06,0.05455598997380982,NA,0.05059221388729629,0,NA,0,-100,NA,-100
region,South Coast,b20,M2 fish B20 biomass,period_split,Bloom 2026-02,0.05455598997380982,0.016239487804179054,0.05059221388729629,0,0,0,-100,-100,-100
region,South Coast,b20,M2 fish B20 biomass,period_split,Bloom 2026-05,0.05455598997380982,0.016239487804179054,0.05059221388729629,0,0,0,-100,-100,-100
region,South Coast,invert_phylum_abundance,M2 invertebrate Arthropoda abundance,period,Bloom,3.0240384615384617,3.0833333333333335,3.0301724137931036,6.5,4.75,6.28125,114.94435612082671,54.05405405405406,107.29018492176388
region,South Coast,invert_phylum_abundance,M2 invertebrate Arthropoda abundance,period_split,Bloom 2025-06,3.0240384615384617,NA,3.0301724137931036,3.1666666666666665,NA,3.1666666666666665,4.716481187069419,NA,4.504504504504496
region,South Coast,invert_phylum_abundance,M2 invertebrate Arthropoda abundance,period_split,Bloom 2026-02,3.0240384615384617,3.0833333333333335,3.0301724137931036,5.291666666666667,6,5.46875,74.9867514573397,94.59459459459458,80.47652916073969
region,South Coast,invert_phylum_abundance,M2 invertebrate Arthropoda abundance,period_split,Bloom 2026-05,3.0240384615384617,3.0833333333333335,3.0301724137931036,8.203125,3.5,7.680555555555555,171.2639109697933,13.513513513513516,153.4692587324166
region,South Coast,invert_phylum_abundance,M2 invertebrate Chordata abundance,period,Bloom,2.5048076923076925,6.895833333333333,2.959051724137931,0,0,0,-100,-100,-100
region,South Coast,invert_phylum_abundance,M2 invertebrate Chordata abundance,period_split,Bloom 2025-06,2.5048076923076925,NA,2.959051724137931,0,NA,0,-100,NA,-100
region,South Coast,invert_phylum_abundance,M2 invertebrate Chordata abundance,period_split,Bloom 2026-02,2.5048076923076925,6.895833333333333,2.959051724137931,0,0,0,-100,-100,-100
region,South Coast,invert_phylum_abundance,M2 invertebrate Chordata abundance,period_split,Bloom 2026-05,2.5048076923076925,6.895833333333333,2.959051724137931,0,0,0,-100,-100,-100
region,South Coast,invert_phylum_abundance,M2 invertebrate Cnidaria abundance,period,Bloom,0.002403846153846154,0,0.0021551724137931034,0,0,0,-100,NA,-100
region,South Coast,invert_phylum_abundance,M2 invertebrate Cnidaria abundance,period_split,Bloom 2025-06,0.002403846153846154,NA,0.0021551724137931034,0,NA,0,-100,NA,-100
region,South Coast,invert_phylum_abundance,M2 invertebrate Cnidaria abundance,period_split,Bloom 2026-02,0.002403846153846154,0,0.0021551724137931034,0,0,0,-100,NA,-100
region,South Coast,invert_phylum_abundance,M2 invertebrate Cnidaria abundance,period_split,Bloom 2026-05,0.002403846153846154,0,0.0021551724137931034,0,0,0,-100,NA,-100
region,South Coast,invert_phylum_abundance,M2 invertebrate Echinodermata abundance,period,Bloom,27.63221153846154,18.25,26.661637931034484,1.8571428571428572,4.9375,2.2421875,-93.27906543217549,-72.94520547945206,-91.5902109772856
region,South Coast,invert_phylum_abundance,M2 invertebrate Echinodermata abundance,period_split,Bloom 2025-06,27.63221153846154,NA,26.661637931034484,2.4583333333333335,NA,2.4583333333333335,-91.10337828041177,NA,-90.77951122248268
region,South Coast,invert_phylum_abundance,M2 invertebrate Echinodermata abundance,period_split,Bloom 2026-02,27.63221153846154,18.25,26.661637931034484,2.125,9.125,3.875,-92.30969986950848,-50,-85.46600921509983
region,South Coast,invert_phylum_abundance,M2 invertebrate Echinodermata abundance,period_split,Bloom 2026-05,27.63221153846154,18.25,26.661637931034484,1.53125,0.75,1.4444444444444444,-94.45846020008699,-95.89041095890411,-94.58231167874689
region,South Coast,invert_phylum_abundance,M2 invertebrate Mollusca abundance,period,Bloom,16.451923076923077,11.354166666666666,15.924568965517242,9.214285714285714,6.1875,8.8359375,-43.99265258411956,-45.50458715596331,-44.513804303694684
region,South Coast,invert_phylum_abundance,M2 invertebrate Mollusca abundance,period_split,Bloom 2025-06,16.451923076923077,NA,15.924568965517242,8.75,NA,8.75,-46.81472822910578,NA,-45.053457842739206
region,South Coast,invert_phylum_abundance,M2 invertebrate Mollusca abundance,period_split,Bloom 2026-02,16.451923076923077,11.354166666666666,15.924568965517242,4.625,5,4.71875,-71.88778492109877,-55.96330275229357,-70.3681147651915
region,South Coast,invert_phylum_abundance,M2 invertebrate Mollusca abundance,period_split,Bloom 2026-05,16.451923076923077,11.354166666666666,15.924568965517242,11.109375,7.375,10.694444444444445,-32.47369959088252,-35.04587155963303,-32.84311514112571
region,South Coast,invert_phylum_abundance,M2 invertebrate Platyhelminthes abundance,period,Bloom,0,0,0,0,0,0,NA,NA,NA
region,South Coast,invert_phylum_abundance,M2 invertebrate Platyhelminthes abundance,period_split,Bloom 2025-06,0,NA,0,0,NA,0,NA,NA,NA
region,South Coast,invert_phylum_abundance,M2 invertebrate Platyhelminthes abundance,period_split,Bloom 2026-02,0,0,0,0,0,0,NA,NA,NA
region,South Coast,invert_phylum_abundance,M2 invertebrate Platyhelminthes abundance,period_split,Bloom 2026-05,0,0,0,0,0,0,NA,NA,NA
region,South Coast,shannon_diversity,M1 fish Shannon diversity,period,Bloom,1.3674692062581362,0.8224108093320569,1.3324654559968283,0.9338290252929206,0.3158622032232669,0.8565831725342139,-31.71114778897315,-61.59313573713812,-35.71441806021177
region,South Coast,shannon_diversity,M1 fish Shannon diversity,period_split,Bloom 2025-06,1.3674692062581362,NA,1.3324654559968283,0.9958485892740767,NA,0.9958485892740767,-27.17579418120431,NA,-25.26270870346322
region,South Coast,shannon_diversity,M1 fish Shannon diversity,period_split,Bloom 2026-02,1.3674692062581362,0.8224108093320569,1.3324654559968283,0.6291332838595208,0.6317244064465338,0.629781064506274,-53.992873771465405,-23.18627147427624,-52.73565542191639
region,South Coast,shannon_diversity,M1 fish Shannon diversity,period_split,Bloom 2026-05,1.3674692062581362,0.8224108093320569,1.3324654559968283,1.0248325918375119,0,0.9109623038555661,-25.056258148451874,-100,-31.63332679614814
region,South Coast,shannon_diversity,M2 fish Shannon diversity,period,Bloom,0.06514323372427425,0.09118548215128264,0.06783725942361994,0.006188814112142368,0,0.0054152123481245725,-90.49968237939002,-100,-92.01734799705208
region,South Coast,shannon_diversity,M2 fish Shannon diversity,period_split,Bloom 2025-06,0.06514323372427425,NA,0.06783725942361994,0,NA,0,-100,NA,-100
region,South Coast,shannon_diversity,M2 fish Shannon diversity,period_split,Bloom 2026-02,0.06514323372427425,0.09118548215128264,0.06783725942361994,0.028881132523331052,0,0.02166084939249829,-55.66518443715343,-100,-68.06939198820832
region,South Coast,shannon_diversity,M2 fish Shannon diversity,period_split,Bloom 2026-05,0.06514323372427425,0.09118548215128264,0.06783725942361994,0,0,0,-100,-100,-100
region,South Coast,shannon_diversity,M2 invertebrate Shannon diversity,period,Bloom,1.7163815558174502,1.7200951646043343,1.7167657222436796,1.1877064733193223,1.4105804541350364,1.2155657209212867,-30.801722420417136,-17.99404572714407,-29.194431996659603
region,South Coast,shannon_diversity,M2 invertebrate Shannon diversity,period_split,Bloom 2025-06,1.7163815558174502,NA,1.7167657222436796,1.3959017713493589,NA,1.3959017713493589,-18.671826400246914,NA,-18.69002547854791
region,South Coast,shannon_diversity,M2 invertebrate Shannon diversity,period_split,Bloom 2026-02,1.7163815558174502,1.7200951646043343,1.7167657222436796,1.0487126493736822,1.5567293708446155,1.1757168297414156,-38.8997949891032,-9.497485785752858,-31.515592692237306
region,South Coast,shannon_diversity,M2 invertebrate Shannon diversity,period_split,Bloom 2026-05,1.7163815558174502,1.7200951646043343,1.7167657222436796,1.1617559205376737,1.2644315374254576,1.1731643224140942,-32.31365621472368,-26.490605668535267,-31.664273860217833
region,South Coast,species_richness,M1 fish species richness,period,Bloom,6.4754901960784315,3.642857142857143,6.293577981651376,4.794642857142857,1.5,4.3828125,-25.957067156915755,-58.82352941176471,-30.36055940233237
region,South Coast,species_richness,M1 fish species richness,period_split,Bloom 2025-06,6.4754901960784315,NA,6.293577981651376,4.916666666666667,NA,4.916666666666667,-24.07267221801665,NA,-21.87803692905733
region,South Coast,species_richness,M1 fish species richness,period_split,Bloom 2026-02,6.4754901960784315,3.642857142857143,6.293577981651376,3,2.875,2.96875,-53.67146101438304,-21.07843137254902,-52.82889941690962
region,South Coast,species_richness,M1 fish species richness,period_split,Bloom 2026-05,6.4754901960784315,3.642857142857143,6.293577981651376,5.421875,0.125,4.833333333333333,-16.27081756245269,-96.56862745098039,-23.202137998056372
region,South Coast,species_richness,M2 fish species richness,period,Bloom,0.47836538461538464,0.4166666666666667,0.47198275862068967,0.15178571428571427,0.25,0.1640625,-68.26992103374013,-40,-65.23972602739727
region,South Coast,species_richness,M2 fish species richness,period_split,Bloom 2025-06,0.47836538461538464,NA,0.47198275862068967,0.16666666666666666,NA,0.16666666666666666,-65.15912897822446,NA,-64.68797564687975
region,South Coast,species_richness,M2 fish species richness,period_split,Bloom 2026-02,0.47836538461538464,0.4166666666666667,0.47198275862068967,0.20833333333333334,0.375,0.25,-56.448911222780566,-10.000000000000014,-47.03196347031964
region,South Coast,species_richness,M2 fish species richness,period_split,Bloom 2026-05,0.47836538461538464,0.4166666666666667,0.47198275862068967,0.125,0.125,0.125,-73.86934673366835,-70,-73.51598173515981
region,South Coast,species_richness,M2 invertebrate species richness,period,Bloom,9.913461538461538,9.041666666666666,9.823275862068966,4.660714285714286,5.3125,4.7421875,-52.98600526534572,-41.2442396313364,-51.72498903027644
region,South Coast,species_richness,M2 invertebrate species richness,period_split,Bloom 2025-06,9.913461538461538,NA,9.823275862068966,5.375,NA,5.375,-45.780795344325895,NA,-45.28301886792453
region,South Coast,species_richness,M2 invertebrate species richness,period_split,Bloom 2026-02,9.913461538461538,9.041666666666666,9.823275862068966,4,6.25,4.5625,-59.65082444228904,-30.875576036866363,-53.55419043440106
region,South Coast,species_richness,M2 invertebrate species richness,period_split,Bloom 2026-05,9.913461538461538,9.041666666666666,9.823275862068966,4.640625,4.375,4.611111111111111,-53.188651794374394,-51.61290322580645,-53.05933401589392
region,South Coast,total_abundance,M1 fish total abundance,period,Bloom,26.112745098039216,14,25.334862385321102,29.5,10.625,27.140625,12.971653838933733,-24.10714285714286,7.12758011950028
region,South Coast,total_abundance,M1 fish total abundance,period_split,Bloom 2025-06,26.112745098039216,NA,25.334862385321102,32.541666666666664,NA,32.541666666666664,24.619861085038465,NA,28.44619470094753
region,South Coast,total_abundance,M1 fish total abundance,period_split,Bloom 2026-02,26.112745098039216,14,25.334862385321102,21.083333333333332,20.875,21.03125,-19.260371691383526,49.10714285714286,-16.986918341481086
region,South Coast,total_abundance,M1 fish total abundance,period_split,Bloom 2026-05,26.112745098039216,14,25.334862385321102,31.515625,0.375,28.055555555555557,20.690585695513434,-97.32142857142857,10.738930130565109
region,South Coast,total_abundance,M2 fish total abundance,period,Bloom,1.7427884615384615,0.4791666666666667,1.6120689655172413,0.20535714285714285,0.25,0.2109375,-88.21674876847291,-47.82608695652174,-86.91510695187165
region,South Coast,total_abundance,M2 fish total abundance,period_split,Bloom 2025-06,1.7427884615384615,NA,1.6120689655172413,0.2916666666666667,NA,0.2916666666666667,-83.26436781609195,NA,-81.90730837789661
region,South Coast,total_abundance,M2 fish total abundance,period_split,Bloom 2026-02,1.7427884615384615,0.4791666666666667,1.6120689655172413,0.25,0.375,0.28125,-85.6551724137931,-21.739130434782624,-82.55347593582889
region,South Coast,total_abundance,M2 fish total abundance,period_split,Bloom 2026-05,1.7427884615384615,0.4791666666666667,1.6120689655172413,0.15625,0.125,0.1527777777777778,-91.0344827586207,-73.91304347826087,-90.52287581699346
region,South Coast,total_abundance,M2 invertebrate total abundance,period,Bloom,49.61538461538461,39.583333333333336,48.577586206896555,17.571428571428573,15.875,17.359375,-64.58471760797342,-59.89473684210527,-64.26464063886425
region,South Coast,total_abundance,M2 invertebrate total abundance,period_split,Bloom 2025-06,49.61538461538461,NA,48.577586206896555,14.375,NA,14.375,-71.02713178294573,NA,-70.40816326530611
region,South Coast,total_abundance,M2 invertebrate total abundance,period_split,Bloom 2026-02,49.61538461538461,39.583333333333336,48.577586206896555,12.041666666666666,20.125,14.0625,-75.72997416020672,-49.15789473684211,-71.05146406388643
region,South Coast,total_abundance,M2 invertebrate total abundance,period_split,Bloom 2026-05,49.61538461538461,39.583333333333336,48.577586206896555,20.84375,11.625,19.819444444444443,-57.98934108527132,-70.63157894736842,-59.200433796707095
region,Southern Yorke,b20,M1 fish B20 biomass,period,Bloom,4.958237468987498,NA,4.958237468987498,6.453863277434402,NA,6.453863277434402,30.164465050366374,NA,30.164465050366374
region,Southern Yorke,b20,M1 fish B20 biomass,period_split,Bloom 2025-06,4.958237468987498,NA,4.958237468987498,0.18267811173840348,NA,0.18267811173840348,-96.31566432868517,NA,-96.31566432868517
region,Southern Yorke,b20,M1 fish B20 biomass,period_split,Bloom 2026-04,4.958237468987498,NA,4.958237468987498,7.4990608050504015,NA,7.4990608050504015,51.244486613541625,NA,51.244486613541625
region,Southern Yorke,b20,M2 fish B20 biomass,period,Bloom,0,NA,0,0.06904654615149244,NA,0.06904654615149244,NA,NA,NA
