"start_date_fct","response","SE","df","asymp.LCL","asymp.UCL","start_date_date","Period","reporting_name","metric","model_family","family_code","family_selection_reason","1","metric_id"
"2025-02-06",0.5740806402245924,0.3098986783277456,Inf,0.19928726965715138,1.6537362474164006,"2025-02-06","Pre-bloom","Aldinga - Aldinga Reef Sanctuary Zone","Shark and ray richness","Poisson","poisson","Poisson fallback used because the negative binomial fit did not provide a reliable Hessian and standard errors; the Poisson dispersion check was acceptable",NA,"sharks_rays"
"2026-02-21",0.25750293837710686,0.14747891663626114,Inf,0.0838061673124324,0.7912038624275274,"2026-02-21","Bloom","Aldinga - Aldinga Reef Sanctuary Zone","Shark and ray richness","Poisson","poisson","Poisson fallback used because the negative binomial fit did not provide a reliable Hessian and standard errors; the Poisson dispersion check was acceptable",NA,"sharks_rays"
"2017-04-05",0.6236095722834416,0.1613742937740627,Inf,0.37552898774508536,1.03557624400362,"2017-04-05","Pre-bloom","Bay of Shoals - Bay of Shoals Sanctuary Zone","Shark and ray richness","Poisson","poisson","Poisson used because the negative binomial dispersion parameter approached the Poisson boundary and the simpler Poisson model passed convergence, uncertainty, dispersion and AIC checks",NA,"sharks_rays"
"2018-03-28",0.5270462731389789,0.15023129010141079,Inf,0.3014525734868096,0.9214642648981786,"2018-03-28","Pre-bloom","Bay of Shoals - Bay of Shoals Sanctuary Zone","Shark and ray richness","Poisson","poisson","Poisson used because the negative binomial dispersion parameter approached the Poisson boundary and the simpler Poisson model passed convergence, uncertainty, dispersion and AIC checks",NA,"sharks_rays"
"2026-03-24",0.2635231381187865,0.11023962850701295,Inf,0.11607418177461191,0.5982764061935618,"2026-03-24","Bloom","Bay of Shoals - Bay of Shoals Sanctuary Zone","Shark and ray richness","Poisson","poisson","Poisson used because the negative binomial dispersion parameter approached the Poisson boundary and the simpler Poisson model passed convergence, uncertainty, dispersion and AIC checks",NA,"sharks_rays"
"2021-10-11",0.33333341143947476,0.11785113427588671,Inf,0.1666992767058136,0.666536564390523,"2021-10-11","Pre-bloom","Boston Bay","Shark and ray richness","Poisson","poisson","Poisson used because the negative binomial dispersion parameter approached the Poisson boundary and the simpler Poisson model passed convergence, uncertainty, dispersion and AIC checks",NA,"sharks_rays"
"2022-05-10",0.12499998780124134,0.07216877412676069,Inf,0.0403151748210896,0.3875711073969289,"2022-05-10","Pre-bloom","Boston Bay","Shark and ray richness","Poisson","poisson","Poisson used because the negative binomial dispersion parameter approached the Poisson boundary and the simpler Poisson model passed convergence, uncertainty, dispersion and AIC checks",NA,"sharks_rays"
"2024-03-25",0.17391301830622435,0.08695650822867215,Inf,0.06527266208697753,0.4633752779391453,"2024-03-25","Pre-bloom","Boston Bay","Shark and ray richness","Poisson","poisson","Poisson used because the negative binomial dispersion parameter approached the Poisson boundary and the simpler Poisson model passed convergence, uncertainty, dispersion and AIC checks",NA,"sharks_rays"
"2024-11-14",0.5416666406499051,0.15023128722268037,Inf,0.3145221761819398,0.9328523449590737,"2024-11-14","Pre-bloom","Boston Bay","Shark and ray richness","Poisson","poisson","Poisson used because the negative binomial dispersion parameter approached the Poisson boundary and the simpler Poisson model passed convergence, uncertainty, dispersion and AIC checks",NA,"sharks_rays"
"2025-11-11",0.31818178683623866,0.12026140736440753,Inf,0.1516880556165655,0.6674200487493458,"2025-11-11","Bloom","Boston Bay","Shark and ray richness","Poisson","poisson","Poisson used because the negative binomial dispersion parameter approached the Poisson boundary and the simpler Poisson model passed convergence, uncertainty, dispersion and AIC checks",NA,"sharks_rays"
"2017-01-12",0.7312470322826761,0.1767766806565398,Inf,0.45529073054997404,1.174463230508332,"2017-01-12","Pre-bloom","Cape Elizabeth - Cape Elizabeth Sanctuary Zone","Shark and ray richness","Poisson","poisson","Poisson fallback used because the negative binomial fit did not provide a reliable Hessian and standard errors; the Poisson dispersion check was acceptable","overall","sharks_rays"
"2015-12-10",0.11468373801514173,0.0918696479609946,Inf,0.02385779051443421,0.5512815512890159,"2015-12-10","Pre-bloom","Carrickalinga - Carrickalinga Cliffs Sanctuary Zone","Shark and ray richness","Poisson","poisson","Poisson fallback used because the negative binomial fit did not provide a reliable Hessian and standard errors; the Poisson dispersion check was acceptable",NA,"sharks_rays"
"2016-12-06",0.1718407695729596,0.0969595397167026,Inf,0.05686482875096801,0.5192884729636036,"2016-12-06","Pre-bloom","Carrickalinga - Carrickalinga Cliffs Sanctuary Zone","Shark and ray richness","Poisson","poisson","Poisson fallback used because the negative binomial fit did not provide a reliable Hessian and standard errors; the Poisson dispersion check was acceptable",NA,"sharks_rays"
"2017-12-05",0.25776114192156335,0.13214175350278334,Inf,0.09437290228401211,0.7040241920795965,"2017-12-05","Pre-bloom","Carrickalinga - Carrickalinga Cliffs Sanctuary Zone","Shark and ray richness","Poisson","poisson","Poisson fallback used because the negative binomial fit did not provide a reliable Hessian and standard errors; the Poisson dispersion check was acceptable",NA,"sharks_rays"
"2018-12-11",0.4202977023507997,0.19947937789575987,Inf,0.16579232924865592,1.0654905410998896,"2018-12-11","Pre-bloom","Carrickalinga - Carrickalinga Cliffs Sanctuary Zone","Shark and ray richness","Poisson","poisson","Poisson fallback used because the negative binomial fit did not provide a reliable Hessian and standard errors; the Poisson dispersion check was acceptable",NA,"sharks_rays"
"2020-12-04",0.25776114192156396,0.1321417535027794,Inf,0.09437290228401539,0.7040241920795752,"2020-12-04","Pre-bloom","Carrickalinga - Carrickalinga Cliffs Sanctuary Zone","Shark and ray richness","Poisson","poisson","Poisson fallback used because the negative binomial fit did not provide a reliable Hessian and standard errors; the Poisson dispersion check was acceptable",NA,"sharks_rays"
"2025-02-06",0.501795719577192,0.2874224715546559,Inf,0.1632935700815832,1.5420015868364598,"2025-02-06","Pre-bloom","Carrickalinga - Carrickalinga Cliffs Sanctuary Zone","Shark and ray richness","Poisson","poisson","Poisson fallback used because the negative binomial fit did not provide a reliable Hessian and standard errors; the Poisson dispersion check was acceptable",NA,"sharks_rays"
"2025-02-20",0.3763035154578004,0.18047143636593654,Inf,0.14699767031859562,0.9633100676969414,"2025-02-20","Pre-bloom","Carrickalinga - Carrickalinga Cliffs Sanctuary Zone","Shark and ray richness","Poisson","poisson","Poisson fallback used because the negative binomial fit did not provide a reliable Hessian and standard errors; the Poisson dispersion check was acceptable",NA,"sharks_rays"
"2025-12-17",0.14320033686509057,0.08492409593302462,Inf,0.04478618804107775,0.4578718880800275,"2025-12-17","Bloom","Carrickalinga - Carrickalinga Cliffs Sanctuary Zone","Shark and ray richness","Poisson","poisson","Poisson fallback used because the negative binomial fit did not provide a reliable Hessian and standard errors; the Poisson dispersion check was acceptable",NA,"sharks_rays"
"2015-11-15",0.6276363977518153,0.19647820547083825,Inf,0.33981617481425563,1.1592368962371986,"2015-11-15","Pre-bloom","Chinamans Hat - Chinamans Hat Sanctuary Zone","Shark and ray richness","Poisson","poisson","Poisson used because the negative binomial dispersion parameter approached the Poisson boundary and the simpler Poisson model passed convergence, uncertainty, dispersion and AIC checks",NA,"sharks_rays"
"2025-12-04",0.7716976323288166,0.22245241085686546,Inf,0.438608118234667,1.357743304293524,"2025-12-04","Bloom","Chinamans Hat - Chinamans Hat Sanctuary Zone","Shark and ray richness","Poisson","poisson","Poisson used because the negative binomial dispersion parameter approached the Poisson boundary and the simpler Poisson model passed convergence, uncertainty, dispersion and AIC checks",NA,"sharks_rays"
"2026-02-16",0.2500000451474336,0.13501543601262436,Inf,0.08674386725313027,0.7205122915644904,"2026-02-16","Bloom","Cuttlefish Coast - Fairway Bank Sanctuary Zone","Shark and ray richness","Poisson","poisson","Poisson used because the negative binomial dispersion parameter approached the Poisson boundary and the simpler Poisson model passed convergence, uncertainty, dispersion and AIC checks","overall","sharks_rays"
"2016-01-19",0.6666669103382173,0.3333333664734403,Inf,0.25021206164178533,1.7762723604275783,"2016-01-19","Pre-bloom","Dangerous Reef - Dangerous Reef Sanctuary Zone","Shark and ray richness","Poisson","poisson","Poisson fallback used because the negative binomial fit did not provide a reliable Hessian and standard errors; the Poisson dispersion check was acceptable",NA,"sharks_rays"
"2017-02-25",0.7499998534109812,0.2499999547351601,Inf,0.3902359957786925,1.4414348911972068,"2017-02-25","Pre-bloom","Dangerous Reef - Dangerous Reef Sanctuary Zone","Shark and ray richness","Poisson","poisson","Poisson fallback used because the negative binomial fit did not provide a reliable Hessian and standard errors; the Poisson dispersion check was acceptable",NA,"sharks_rays"
"2019-02-16",0.3636371621665841,0.18181836629909437,Inf,0.1364796785775543,0.9688767374508873,"2019-02-16","Pre-bloom","Dangerous Reef - Dangerous Reef Sanctuary Zone","Shark and ray richness","Poisson","poisson","Poisson fallback used because the negative binomial fit did not provide a reliable Hessian and standard errors; the Poisson dispersion check was acceptable",NA,"sharks_rays"
"2020-04-10",0.7499998534011977,0.2499999547335411,Inf,0.3902359957719273,1.4414348911845896,"2020-04-10","Pre-bloom","Dangerous Reef - Dangerous Reef Sanctuary Zone","Shark and ray richness","Poisson","poisson","Poisson fallback used because the negative binomial fit did not provide a reliable Hessian and standard errors; the Poisson dispersion check was acceptable",NA,"sharks_rays"
"2022-03-16",0.7499998534170221,0.2499999547361778,Inf,0.3902359957828514,1.4414348912050654,"2022-03-16","Pre-bloom","Dangerous Reef - Dangerous Reef Sanctuary Zone","Shark and ray richness","Poisson","poisson","Poisson fallback used because the negative binomial fit did not provide a reliable Hessian and standard errors; the Poisson dispersion check was acceptable",NA,"sharks_rays"
"2025-11-10",0.9166659901139889,0.2763852741699985,Inf,0.5076496878220943,1.6552291030387363,"2025-11-10","Bloom","Dangerous Reef - Dangerous Reef Sanctuary Zone","Shark and ray richness","Poisson","poisson","Poisson fallback used because the negative binomial fit did not provide a reliable Hessian and standard errors; the Poisson dispersion check was acceptable",NA,"sharks_rays"
"2026-04-08",1.2500010565241892,0.32274872168488755,Inf,0.7535831825019988,2.0734308800839583,"2026-04-08","Bloom","Dangerous Reef - Dangerous Reef Sanctuary Zone","Shark and ray richness","Poisson","poisson","Poisson fallback used because the negative binomial fit did not provide a reliable Hessian and standard errors; the Poisson dispersion check was acceptable",NA,"sharks_rays"
"2020-10-13",0.4277437780718245,0.17631282035832815,Inf,0.190688596879825,0.9594949182748749,"2020-10-13","Pre-bloom","Glenelg","Shark and ray richness","Poisson","poisson","Poisson used because the negative binomial dispersion parameter approached the Poisson boundary and the simpler Poisson model passed convergence, uncertainty, dispersion and AIC checks",NA,"sharks_rays"
"2021-10-25",0.8613287213846347,0.24657535171602793,Inf,0.4914651388994918,1.5095417915975744,"2021-10-25","Pre-bloom","Glenelg","Shark and ray richness","Poisson","poisson","Poisson used because the negative binomial dispersion parameter approached the Poisson boundary and the simpler Poisson model passed convergence, uncertainty, dispersion and AIC checks",NA,"sharks_rays"
"2022-12-02",0.4349698149440037,0.16711183649772593,Inf,0.2048492914307841,0.9235996795055972,"2022-12-02","Pre-bloom","Glenelg","Shark and ray richness","Poisson","poisson","Poisson used because the negative binomial dispersion parameter approached the Poisson boundary and the simpler Poisson model passed convergence, uncertainty, dispersion and AIC checks",NA,"sharks_rays"
"2023-11-23",0.4971073612485329,0.17905971462307155,Inf,0.24538306394779247,1.0070610604978654,"2023-11-23","Pre-bloom","Glenelg","Shark and ray richness","Poisson","poisson","Poisson used because the negative binomial dispersion parameter approached the Poisson boundary and the simpler Poisson model passed convergence, uncertainty, dispersion and AIC checks",NA,"sharks_rays"
"2026-03-20",0.10545901701697805,0.07480435703125982,Inf,0.026260808441053177,0.42350578410986806,"2026-03-20","Bloom","Glenelg","Shark and ray richness","Poisson","poisson","Poisson used because the negative binomial dispersion parameter approached the Poisson boundary and the simpler Poisson model passed convergence, uncertainty, dispersion and AIC checks",NA,"sharks_rays"
